localidade,tipo,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
Localidade 1,Tipo 2,0.4407452387491113,0.634222742584096,2693.0384428400675,484.8624797813666,1971.6677054049635,1,0,4,81.0,510100
Localidade 4,Tipo 2,0.4401762724067954,0.427124129236259,2988.628993982305,2309.3466131170608,261.773183068295,0,0,15,171.0,312300
Localidade 2,Tipo 1,0.1533401490004026,0.4548440055193737,2129.856580313951,4773.678443293967,4226.344784773062,1,0,13,189.0,164200
Localidade 4,Tipo 1,0.9261799086118448,0.1121610304245471,3423.2722526244893,6079.823264203109,2801.616308753143,0,0,18,90.0,554300
Localidade 1,Tipo 2,0.2895675017782001,0.0454181630139529,3478.6917357618186,,902.5292677228086,1,0,15,156.0,407700
Localidade 3,Tipo 1,0.2412367576559775,0.4655118986146853,1561.3158373894275,557.7163654827868,1973.3595190580888,0,0,43,147.0,625400
Localidade 2,Tipo 1,0.1326431382890143,0.7218130210869098,4682.0083299814605,3895.99687127233,3836.897936281214,1,0,2,120.0,201000
Localidade 1,Tipo 2,0.3127425891641319,0.1353889328859924,2564.4307603683405,5207.2050559089,753.2844953861711,1,0,15,80.0,413800
Localidade 3,Tipo 2,0.6082198217038085,0.0538588221216795,1659.107268398453,,1753.8373345352004,0,0,33,102.0,611600
Localidade 2,Tipo 1,0.3824716650370919,0.6875587666708556,3230.296768301899,1558.012812180075,1316.2078172078109,1,0,5,155.0,194200
Localidade 1,Tipo 2,0.4829000076409708,0.9446332627817632,5175.648012884718,2134.695950681856,3670.989219481034,0,0,18,99.0,416900
Localidade 4,Tipo 2,0.1086144734835997,0.6042553680469522,2347.765803321918,966.3394403745164,2375.113125270814,0,0,10,95.0,331300
Localidade 1,Tipo 2,0.5631661253281638,0.5208373880670497,2719.465441368485,2119.930205110119,538.6662401599785,0,0,19,72.0,428300
Localidade 3,Tipo 1,0.57198487787662,0.7939038067490576,2573.1565218418214,1318.478702452985,63.839485396166005,0,0,25,151.0,973600
Localidade 2,Tipo 1,0.7120273338521584,0.7098165242383397,2907.981029660492,1981.5474885484184,2013.3727680545485,1,0,4,122.0,195300
Localidade 4,Tipo 2,0.4838341749382827,0.6862353453047924,4607.732185528331,1039.34563044106,2413.7776683447605,1,0,15,113.0,270500
Localidade 4,Tipo 1,0.2143854288950638,0.350143085014722,716.3144361598257,2263.39750728737,682.5072312975747,0,0,18,164.0,601100
Localidade 2,Tipo 1,0.9799634758765464,0.9220838504186736,3025.022683700909,4264.352819736099,5273.91447960513,1,1,5,122.0,147400
Localidade 3,Tipo 1,0.5168844630219164,0.6262885990780757,1676.1234741978378,2682.198852494493,1701.623763441923,0,0,50,93.0,494100
Localidade 2,Tipo 1,0.3620927730753399,0.4410638876689261,1689.8817878004108,3561.302576599032,2794.28206020604,1,0,2,62.0,202100
Localidade 1,Tipo 2,0.1654043407608044,0.2111971497954126,2401.273855880434,4947.8396227265885,1500.1617193103443,1,0,5,88.0,479400
Localidade 4,Tipo 2,0.6295673475202321,0.2398277377930431,1358.5654838829778,3416.940926513282,2233.013116989186,0,0,16,77.0,292200
Localidade 3,Tipo 2,0.7985003339118153,0.0232873221906134,2849.015916467373,2220.812602165741,3673.86783781829,0,0,45,75.0,450700
Localidade 4,Tipo 2,0.2508356897560658,0.0329235600408909,3391.798437949285,943.0855555441876,2744.2298860419514,0,0,11,95.0,326300
Localidade 3,Tipo 2,0.7209327145734932,0.0356417570504703,2244.3845169218184,2831.210159995081,2890.268165436873,0,0,28,115.0,675900
Localidade 2,Tipo 1,0.6693618723947643,0.6205778198826112,2651.122157203545,2041.260711209064,1653.1063801672342,0,0,6,110.0,208300
Localidade 1,Tipo 2,0.6225345258498003,0.9803708899649118,4162.251740468219,1420.9479034338324,4409.287972933501,0,0,6,83.0,526100
Localidade 3,Tipo 1,0.2214574104998529,0.4506607390005765,1799.6214670476986,798.9085785364324,2073.644300988089,0,0,18,99.0,1081200
Localidade 1,Tipo 2,0.0749551981930682,0.9013541658732878,5673.024507103177,1709.942426612869,449.3241916477792,0,0,4,62.0,569000
Localidade 1,Tipo 2,0.97832746625926,0.923973782816632,1996.0289698716767,3147.3507671427897,5176.136170672687,0,0,3,127.0,546800
Localidade 4,Tipo 2,0.2986790737302006,0.0999064415847118,2854.2553451089984,196.98291162564067,2330.325635707257,0,0,12,131.0,330300
Localidade 1,Tipo 2,0.0875591925842635,0.0305963218616689,4314.757920642299,6910.513529755407,1192.9901221964535,1,0,9,169.0,451800
Localidade 3,Tipo 2,0.3037004230564984,0.3985758240151893,1472.0071722424525,1146.022880565006,1111.2897536588453,0,0,16,108.0,906000
Localidade 4,Tipo 2,0.5763807228324394,0.9252807127500504,7003.332065093816,3041.087332243274,4630.472572225801,1,0,12,149.0,279700
Localidade 2,Tipo 1,0.4168713732629376,0.6243391453281325,2511.30054934082,1707.0180287775215,1095.7440506866228,1,0,11,163.0,174900
Localidade 4,Tipo 2,0.0296046691399218,0.5682143797701263,2278.596649450702,423.1251893455147,2640.3967016269908,0,0,5,111.0,372500
Localidade 4,Tipo 2,0.4705751768615775,0.0563686327544203,1261.53965550363,1580.268126120159,3822.2846694610985,0,0,8,108.0,341600
Localidade 2,Tipo 1,0.5323613022250044,0.9211078690478072,5232.450175958831,1614.5938687516525,2459.563003242916,1,0,3,57.0,198400
Localidade 2,Tipo 1,0.3744870620511072,0.3764992182801722,1525.007190613056,4103.950988439561,3301.026583448339,1,0,9,184.0,178900
Localidade 2,Tipo 1,0.5149957410811681,0.8962083830145474,4984.104795881971,1362.1862493461742,2203.42709592123,1,0,7,155.0,187100
Localidade 4,Tipo 2,0.9629588025404374,0.4020576111771496,,4543.482290221345,1544.0883685497254,0,0,24,158.0,248100
Localidade 3,Tipo 2,0.7649266916904186,0.719392813469805,2465.3914998888763,2158.7225290695537,2054.6332511922687,0,0,43,94.0,474400
Localidade 4,Tipo 2,0.6580728276553258,0.9920018655979808,8035.009428489321,3821.1378455810313,5124.819681003597,1,0,7,115.0,305800
Localidade 4,Tipo 2,0.6701237480273858,0.8491493117019376,7081.7597025648565,2508.3313086926805,3691.6007992488026,1,0,7,95.0,306500
Localidade 4,Tipo 1,0.7934813148148829,0.161719977860943,2154.687951732172,4792.874608432431,2072.8059791940227,0,0,1,92.0,755200
Localidade 2,Tipo 1,0.4405269332986412,0.2749269417144711,1494.6899717299189,4270.622412455973,3288.611930517247,0,0,0,87.0,232800
Localidade 3,Tipo 1,0.3249127736609752,0.5691338615311728,801.4984974036993,774.3756097690041,2252.373343489276,0,0,3,223.0,1467700
Localidade 2,Tipo 2,0.3327058292714276,0.0110961159505715,3574.6254432397945,6123.289201720458,5830.959106671746,0,0,3,71.0,364000
Localidade 3,Tipo 2,0.35966884661866,0.4498201121114882,750.4703202968049,1033.577087533878,,0,0,24,80.0,800900
Localidade 2,Tipo 1,0.8016530999647711,0.5646948881302791,1947.85858376802,1122.5414623662948,1435.5173285738963,0,0,6,149.0,213100
Localidade 1,Tipo 2,0.6588373279386409,0.5953900163042328,3210.4684737600214,2525.527476691505,718.2593554242364,0,0,14,145.0,465200
Localidade 3,Tipo 1,0.4363495779889846,0.5389875442354078,523.7596666833381,1636.3883329054963,1815.386170258352,0,0,49,112.0,532300
Localidade 4,Tipo 2,0.7729218657392689,0.7502537555575053,6657.709740208613,2445.7504874006545,2750.113136250858,1,0,16,108.0,260200
Localidade 2,Tipo 2,0.5312444703681467,0.4536815914082652,560.7081127965432,3066.0707822004915,1906.5248831582112,1,0,8,187.0,317000
Localidade 2,Tipo 2,0.6993103461665341,0.1767504400768527,1191.640981374114,2146.678404657854,2696.391901555677,0,0,4,,365400
Localidade 4,Tipo 2,0.3190069017519936,0.746456729373551,4118.669198025556,2760.11469126285,2906.763990931149,1,0,6,198.0,312400
Localidade 1,Tipo 2,0.8808163764646996,0.006458724545702,6771.152801586001,5221.817516150432,3655.658178193032,0,0,19,122.0,407200
Localidade 4,Tipo 1,0.713194545838748,0.2013115238882463,1572.4147490819576,4079.4565398596897,1940.5825705897007,0,0,6,126.0,698100
Localidade 3,Tipo 2,0.6339723219997584,0.3116650159040796,1020.652390238463,3788.2375109344807,2312.084540666662,0,0,22,66.0,786500
Localidade 3,Tipo 1,0.5849802693207234,0.9416535712880356,1800.1063120384877,657.0124035651269,1546.9645704474467,0,0,44,104.0,606000
Localidade 3,Tipo 2,0.9704609395806784,0.2806382075804673,3840.75533768009,1272.0584934721005,3205.9787322732554,0,0,31,62.0,642900
Localidade 3,Tipo 1,0.0854969153367484,0.7913037373675803,4065.6839999606673,615.0535795056376,4856.254813454698,0,0,25,98.0,945200
Localidade 3,Tipo 1,0.5957639555235593,0.8183651666511013,2232.901431912125,1216.977633115068,394.412855737895,0,0,49,75.0,539700
Localidade 1,Tipo 2,0.4547517764715862,0.3024655619958416,1583.2275745813506,3522.881026307126,1608.816269614953,1,0,19,201.0,370400
Localidade 1,Tipo 2,0.3725066471093773,0.5771817120168373,1918.5271456084065,757.7025147612416,2440.996180446083,1,0,3,130.0,514000
Localidade 3,Tipo 1,0.4511794902962375,0.6442040876210497,1399.8197780369037,2214.1049675760764,1869.2145296514773,0,0,16,104.0,1092600
Localidade 1,Tipo 2,0.2712153341118516,0.7755595766774513,3875.6739531296416,1764.3155504912322,2099.257611636731,0,0,7,76.0,511100
Localidade 2,Tipo 1,0.2251093493167768,0.1604476261772363,1798.517688624019,6585.506922250041,5725.834926894154,0,0,3,122.0,219300
Localidade 3,Tipo 1,0.6218793644073669,0.0632127686060231,1586.5921979499724,3676.988485388184,1863.115355828167,0,0,13,168.0,1154300
Localidade 2,Tipo 2,0.658079765356322,0.2366380838787546,1853.646481583874,2211.4790540853505,2183.0089455892567,0,0,5,149.0,352400
Localidade 2,Tipo 1,0.7263285076980822,0.9168617788113796,3962.867034299447,2588.432001444476,3214.6859545085536,1,0,12,61.0,168800
Localidade 4,Tipo 1,0.7390914893123547,0.552761125720359,4674.006394159942,1870.7807963649395,758.3008653580451,0,0,15,105.0,610600
Localidade 4,Tipo 2,0.8772268571041422,0.2880777181939379,3422.122720731045,4566.66906716108,1030.6899359072063,0,0,17,127.0,289100
Localidade 1,Tipo 2,0.7124344373867568,0.5530150781244215,2956.092360275968,2760.028026613624,996.657259332158,0,0,29,104.0,340600
Localidade 1,Tipo 2,0.6972723424823614,0.5521507656839019,3085.147849759592,,845.3454909714263,0,0,5,120.0,546300
Localidade 3,Tipo 1,0.6090497498720335,0.6689819940326301,1905.016399175432,2619.284388861098,1245.1962593836042,0,0,49,78.0,513300
Localidade 3,Tipo 2,0.0091534548310574,0.5240497574916075,3786.464626096784,2210.3666923153883,3502.679935641453,0,0,47,149.0,427000
Localidade 2,Tipo 1,0.0712876949195691,0.8059953102810236,5486.496090605158,4514.094011371154,4610.296176633746,1,0,6,198.0,186600
Localidade 1,Tipo 2,0.0421134128049569,0.002903846809979,4800.814666925556,7335.0139681055825,1713.753912079169,1,0,12,90.0,421300
Localidade 3,Tipo 1,0.7754932495778774,0.0263277829146496,2664.3449308496297,2394.537064872679,3442.743979576417,0,0,44,104.0,577100
Localidade 3,Tipo 1,0.2332588166638973,0.6359972734969915,1935.652424701313,1332.074242183092,3268.100751116848,0,0,8,98.0,1271500
Localidade 4,Tipo 1,0.2188857343976892,0.293464018420609,1073.0329971332849,2017.3890146413653,461.49872915798113,0,0,16,207.0,622700
Localidade 1,Tipo 2,0.248269478500558,0.2165811815414006,1906.497414557676,4571.366729859367,1580.15443030057,1,0,13,90.0,414900
Localidade 1,Tipo 2,0.3871609320164259,0.2652894547408484,1412.5869436971673,3843.9465913027607,1314.0182768515554,1,0,11,153.0,437100
Localidade 2,Tipo 2,0.4918644849125844,0.8337118749523179,4370.98087983502,789.3824047979368,1593.273572410416,1,0,9,124.0,308800
Localidade 3,Tipo 1,0.164808956089659,0.1626546330937025,4206.950787548622,3641.545198284239,563.6497989307352,0,0,41,106.0,654600
Localidade 4,Tipo 2,0.116747573384623,0.1682759648391771,1496.2737699300544,953.1305880603092,905.0059449325664,0,0,11,154.0,337100
Localidade 3,Tipo 2,0.8708770061670498,0.9088400787017632,1217.4416790301989,3072.8561872822115,3172.405360195904,0,0,42,104.0,493400
Localidade 2,Tipo 2,0.6949469891725932,0.6318098273026991,2888.423317105394,2166.533576510105,1866.495518771819,0,0,2,83.0,371700
Localidade 3,Tipo 2,0.7720523668071828,0.0810019275751037,2272.940651926396,2186.543837517007,3329.049962202906,0,0,41,138.0,501600
Localidade 2,Tipo 1,0.4391871053780061,0.7026631813445176,3167.3597776530046,994.3376789394888,,1,0,3,118.0,209300
Localidade 2,Tipo 2,0.3586858549415812,0.8895805714806726,5191.928882245611,2071.331278030701,2639.3548892485887,1,0,11,201.0,286200
Localidade 3,Tipo 1,0.2175658914514556,0.8136872861783897,3399.572970649901,322.75505112707634,3545.0483949475097,0,0,45,118.0,595100
Localidade 2,Tipo 2,0.5746282561993166,0.1541561805709632,2346.013770566659,3313.7892904249284,3263.3095627575594,0,0,5,158.0,352500
Localidade 4,Tipo 1,0.226306123743975,0.8173501477792157,4519.504908527971,3388.866563660601,1856.8232238708613,1,0,6,87.0,625200
Localidade 4,Tipo 1,0.52414847102676,0.0667110700029217,748.7358243326114,2082.8655314081952,3852.368108130928,0,0,5,196.0,733900
Localidade 2,Tipo 2,0.4375755882362249,0.7705940294257214,3829.119107357661,834.4494184828542,1214.4179550188735,1,0,5,178.0,332800
Localidade 4,Tipo 1,0.878598619635802,0.9363398356012468,8755.495075840145,4444.191561212845,4839.639024589263,1,0,11,109.0,571100
Localidade 4,Tipo 2,0.4971651460625166,0.8695374515344738,6083.528970053983,2572.730975257717,4251.023612580424,1,0,18,132.0,248400
Localidade 2,Tipo 1,0.4335120675846491,0.5124332558414613,1468.797246701,2624.4736076135555,1819.926332663714,1,0,14,121.0,162900
Localidade 3,Tipo 2,0.2310851856330785,0.0923923492997976,3818.614772521572,4195.715365337746,1513.5478174220427,0,0,30,109.0,651000
Localidade 4,Tipo 1,0.3039228876612264,0.3088712258904428,1699.533225351539,2105.8917328641346,1317.445697124749,0,0,3,87.0,742700
Localidade 2,Tipo 1,0.9333815466653788,0.487390256595156,1433.377088266667,408.3241630950992,2157.7592061488585,0,0,5,143.0,223500
Localidade 3,Tipo 2,0.1739466160842381,0.1182707502321513,4293.921716693347,4042.781665155725,926.79345382159,0,0,24,87.0,757400
Localidade 4,Tipo 2,0.0093897671309122,0.0411518271280547,,1748.3826039809337,2113.389867634953,0,0,25,78.0,239800
Localidade 3,Tipo 2,0.1461827721337991,0.0251370590730201,4855.384876274812,5014.109241756492,1680.3661545279333,0,0,27,109.0,696100
Localidade 2,Tipo 1,0.4812587658577816,0.9788668903283412,5826.391482612559,2222.37950247328,3047.148243995555,1,0,10,80.0,173500
Localidade 1,Tipo 2,0.7633808590655982,0.0245656766118006,5725.842133584469,5413.147924540161,2728.892405848253,0,0,16,194.0,434600
Localidade 2,Tipo 1,0.3288066292508342,0.3054564556230997,2173.171971912624,4933.43907506201,4139.38151743986,0,0,3,119.0,217800
Localidade 4,Tipo 2,0.2812209924641127,0.8737276964255486,5190.293697058812,3797.8769796128418,2436.187907993812,1,0,5,137.0,318200
Localidade 3,Tipo 2,0.4683215799152439,0.0109623037603584,2416.322495554736,5295.47949376835,963.9027968234692,0,0,39,99.0,537700
Localidade 4,Tipo 2,0.5366751628928847,0.2486547657525545,1446.6991564904033,2648.237025655913,2126.468718485415,0,0,4,125.0,361300
Localidade 1,Tipo 2,0.5753571105887109,0.3489182741462638,2550.552045161198,3507.53988803034,1059.7093107975404,0,0,8,63.0,513000
Localidade 3,Tipo 2,0.0921414932556091,0.3935993181403832,3212.858262089812,2168.70173554884,2045.718065543651,0,0,39,72.0,525700
Localidade 1,Tipo 2,0.3434763348589109,0.4783175892001718,889.1094028071118,1788.0502897045048,2770.556629059963,1,0,2,73.0,520700
Localidade 1,Tipo 1,0.2785138405320291,0.4992894403184792,1168.713828755502,1900.2702444489885,3375.783473694346,1,0,12,95.0,712900
Localidade 4,Tipo 1,0.8352617903097893,0.7022741052181689,6416.820076506232,2820.566000497356,2526.032340952844,1,0,8,147.0,604500
Localidade 1,Tipo 1,0.2810016054772912,0.7243652012386145,3355.2910105713754,1361.272006558045,2537.0765408324187,1,0,6,62.0,787000
Localidade 2,Tipo 1,0.4485474916616881,0.3908298337477072,772.5500828471996,3761.8302508804654,2785.8039636576013,1,0,11,178.0,176600
Localidade 4,Tipo 2,0.9343107225508082,0.4284310259911346,4722.465436172635,4166.310281341303,1360.7451638252342,0,0,3,80.0,368200
Localidade 4,Tipo 2,0.3891642072108625,0.5237658831063919,2860.6794965655567,2011.6193268638192,1037.1957706657545,0,0,12,56.0,317800
Localidade 4,Tipo 1,0.932398026774606,0.0193976898489507,3606.095534626851,6191.6249787263405,3688.38239227258,0,0,22,110.0,511800
Localidade 4,Tipo 1,0.2123235236908787,0.2342323188908411,1532.311376387203,1720.140230735076,733.4324643342183,0,0,14,121.0,627200
Localidade 3,Tipo 2,0.2631053168876296,0.617922024115598,1588.927411460652,1089.9345520970503,2959.979925336065,0,0,39,81.0,539600
Localidade 4,Tipo 1,0.4467709717464609,0.4575622801233064,3122.306694701901,2020.5932796107927,159.9278593708231,0,0,6,219.0,739200
Localidade 4,Tipo 1,0.5999523936841258,0.2295491061619313,1187.5205100399803,,2535.910766195303,0,0,15,75.0,595700
Localidade 1,Tipo 1,0.2846849242583728,0.1553881164637505,2394.338542496,5063.317099655129,1055.8289453255286,1,0,16,105.0,663100
Localidade 3,Tipo 1,0.6309547558088043,0.5864047991102922,1123.8041188176103,3226.4524215312804,2098.885942455688,0,0,27,63.0,882300
Localidade 4,Tipo 1,0.0559982845663595,0.1322221203586014,1594.4330890750132,852.0100508500362,1126.835240706923,0,0,23,97.0,529700
Localidade 4,Tipo 2,0.6031441384168966,0.9032166876819184,,2843.9606900558483,4345.734196703395,1,0,5,201.0,319100
Localidade 3,Tipo 1,0.6940603425941959,0.4224578746649818,1107.7452699395103,3208.8015586184765,2930.4778328932643,0,0,34,90.0,753000
Localidade 4,Tipo 2,0.1175055168804499,0.5928580138636308,2222.071184418365,945.565951713258,2510.192281137284,0,0,11,122.0,324400
Localidade 1,Tipo 1,0.7950616512860027,0.9801685077737946,2986.6209563065336,1802.356927731494,4765.070346839377,0,0,17,137.0,711000
Localidade 2,Tipo 2,0.4432078715319878,0.98793256034636,5957.324259933911,2405.449322520594,3198.9692580015007,1,0,12,65.0,278500
Localidade 2,Tipo 1,0.1454367705280316,0.8422445028589592,5846.929133295657,3838.150578509517,4039.8545175040895,1,0,4,73.0,190800
Localidade 2,Tipo 1,0.991812275211801,0.4650687026643318,1546.6889560086488,1033.4621820595648,2708.038962275754,0,0,4,205.0,222600
Localidade 1,Tipo 2,0.8980778072489802,0.3427529952932256,3871.359982467939,,724.3465255462295,0,0,5,179.0,551600
Localidade 1,Tipo 2,0.0560727465101505,0.1066450395301713,3910.535900112981,6301.937127647088,1512.0403577930256,1,0,11,118.0,429300
Localidade 1,Tipo 2,0.0699296423297844,0.2651550570789051,2836.9858527511506,4728.2263782155305,2390.703017142345,1,0,14,174.0,403500
Localidade 2,Tipo 1,0.352486307360616,0.1756611528659274,2816.375170405532,5312.909867271104,4572.995016877289,0,0,7,84.0,203500
Localidade 3,Tipo 1,0.6397882147697349,0.756086539623048,2435.1531944752496,1979.6113154070945,755.567018709733,0,0,35,76.0,751000
Localidade 3,Tipo 2,0.4952493093044267,0.3685726553451247,1511.174007107499,2612.3272438831127,878.8765786770109,0,0,17,60.0,879000
Localidade 2,Tipo 2,0.3542830925614324,0.7518936176606201,3932.089328361936,1662.767502585087,1765.011068415752,1,0,15,123.0,267700
Localidade 4,Tipo 1,0.9330177166876448,0.6002673863240294,6003.542658564585,3685.696453081234,2513.0845617638365,0,0,9,143.0,658000
Localidade 2,Tipo 2,0.8886398044640167,0.915443245660172,3121.4875087135983,3997.059870043559,4450.514011376771,1,0,10,198.0,289800
